id,name,rank,city_id,image
920,Kask Conservatorium School Of Arts Gent,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95410_thumb.jpg"
921,Universidade De Ucvora,NULL,NULL,NULL
922,West Virginia Wesleyan College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146895_download75.jpg"
923,Art Center College Of Design,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91346_thumb.jpg"
924,Leeds College Of Art,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91425_thumb.jpg"
925,Moscow State Pedagogical University,1201,652.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145385_MPGU-logos-rus.jpg"
926,California Institute Of Integral Studies,NULL,178.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144642_whitesignaturelogo.jpg"
927,Hanze University Of Applied Sciences Groningen The Netherlands,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90362_thumb.gif"
928,Sup De Pub,NULL,235.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93138_thumb.jpg"
929,Ied U Istituto Europeo Di Design Florence,NULL,NULL,NULL
930,Eastern Institute Of Technology,NULL,549.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144309_download.jpg"
931,Ganexa University Of Arts,NULL,592.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150729_GANEXA.png"
932,John Cabot University,NULL,405.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141727_Untitled-4.jpg"
933,Charles Darwin University,701,30.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91680_thumb.jpg"
934,Florida State University College Of Fine Arts,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139787_CFA-Logo.png"
935,Leuphana University Luneburg,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/136556_cd18_leuphana_logo_E_jaspis_web.png"
936,Seaver College Pepperdine University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140051_seavercollege.jpg"
937,Abm Instituto,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165792_Capturadepantalla2021-06-29alas16.20.41.png"
938,Atatufcrk University,NULL,NULL,NULL
939,Lisaa Paris,NULL,235.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94192_thumb.jpg"
940,Richmond The American International University In London,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/109163_RAIUL-Logo-Port-BoW-1220018.jpg"
941,School Of Dramatic Art Of Valencia,NULL,752.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153000_ESAD.jpg"
942,The Master Institute Of Visual Cultures U St Joost School Of Fine Art And Design,NULL,NULL,NULL
943,Leeds College Of Music,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91504_thumb.jpg"
944,Bank Street College Of Education,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144792_download40.png"
945,Estonian Academy Of Music And Theatre,NULL,210.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96293_thumb.png"
946,Shifta,NULL,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152839_Shifta2.png"
947,Mills College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152131_OIP16.jfif"
948,Charles University Faculty Of Mathematics And Physics,NULL,190.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94238_thumb.png"
949,State University Of New York Buffalo College Of Arts And Sciences,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143166_download1.png"
950,Iebs Escuela De Negocios De La Innovaciufn Y Los Emprendedores,NULL,725.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94822_thumb.png"
951,University Of Cumbria,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/142338_uoc_black_logo-01.png"
952,Bath Spa University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91323_thumb.png"
953,Nanjing University Of Information Science And Technology,NULL,160.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143333_download2.jpg"
954,City Guilds Of London Art School,NULL,119.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94924_thumb.png"
955,Tama Art University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/164106_Tama.jpeg"
956,Nyu Steinhardt School Of Culture Education And Human Development,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/119400_NYULogo1000x.jpg"
957,Cox School Of Business Southern Methodist University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91234_thumb.jpg"
958,Goucher College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162205_OIP26.png"
959,Goldsmiths University Of London,461,119.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93646_thumb.png"
960,University Of Lausanne Faculty Of Arts,176,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160764_Logo_Universite_de_Lausanne.svg.png"
961,Warnborough College,NULL,379.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154205_0.png"
962,State University Of New York Purchase College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151620_purchase.jpeg"
963,New Saint Andrews College,NULL,652.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144744_download-2020-11-18T142222.454.png"
964,National University Of La Plata,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/167788_Capturadepantalla2021-08-18alas12.09.32.png"
965,University Of South Africa Unisa,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143430_unisa-online-applications.jpg"
966,Seton Hall University College Of Communication And The Arts,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/127180_RECTLOGO.col.1000.jpg"
967,Raffles Milano Istituto Moda E Design,NULL,399.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/127052_RAFFLESMILANOLOGO.jpg"
968,Piet Zwart Institute,NULL,547.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96319_thumb.jpeg"
969,Beit Berl College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143692_logo23.png"
970,Burgundy School Of Business,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/170843_BSB_logo_burgundy2.png"
971,Laguna College Of Art And Design Lcad,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148654_lcad.jpeg"
972,Ean University,NULL,170.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92976_thumb.jpg"
973,Ecole Supuerieure Des Beauxarts De Marseille,NULL,228.0,NULL
974,Sholokhov Moscow State University For The Humanities,NULL,652.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91369_thumb.jpg"
975,Hastings College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144386_hastings_college_logo_white_hori-185x106.png"
976,Tiffin University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90490_thumb.gif"
977,Uit The Arctic University Of Norway,NULL,577.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143066_UiT_Logo_Eng_2l_Bla_RGB.png"
978,Syracuse University Si Newhouse School Of Public Communications,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140588_syr_newhouse_full_rgb.png"
979,University Of Southern California Thornton School Of Music,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151417_673.png"
980,Across The Pond,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95458_thumb.jpg"
981,Sacred Art School,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/126995_126931_Logo.png"
982,Eastern Oregon University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147574_01.png"
983,California State University San Bernardino College Of Arts And Letters,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140285_californiastatesanbernardinocollegeofarts.png"
984,Maine College Of Art,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/144246_download.png"
985,University Of South Florida St Petersburg College Of Arts Sciences,NULL,664.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95301_thumb.jpg"
986,The Florence Academy Of Art All Campuses,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157789_academy.png"
987,University Of Winchester,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90624_thumb.jpg"
988,The Cyprus Institute,NULL,187.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147695_ciim-logo.jpg"
989,Helwan University,1201,204.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161992_Helwan.jpeg"
990,Northwestern Oklahoma State University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147673_northwesternoklahoma.png"
991,Aas College,NULL,272.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90820_thumb.jpg"
992,Corporate School Of Arts And Letters Corporaciufn Escuela De Artes Y Letras,NULL,170.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/166679_Capturadepantalla2021-07-20alas9.55.34.png"
993,East China Normal University,531,162.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/158853_Skjermbilde2021-04-26kl.16.54.14.png"
994,The University Of The Arts,1001,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149921_PuertoRico.png"
995,Malaga Film School,NULL,743.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149207_cinemalaga.png"
996,School Of Artistic Professions,NULL,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152826_SUR.png"
997,University Of Toronto Faculty Of Information,NULL,136.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/119066_UniversityofTorontologo.jpg"
998,Columbia University School Of The Arts,19,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141088_columbia.jpg"
999,National University Of Tainan,NULL,777.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/164838_NUTN.jpeg"
1000,Minnesota State University Mankato College Of Arts And Humanities,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151395_Mankato.png"
1001,University Toulouse Jean Jaurues,NULL,240.0,NULL
1002,Maine Media College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146888_mmw-logo-full.svg"
1003,Seattle University College Of Arts And Sciences,801,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140725_seattle.png"
1004,Instituto Polituecnico De Viseu U Escola Superior De Educaueueo Esev,NULL,NULL,NULL
1005,Temple University School Of Theater Film And Media Arts,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141769_temple.jpg"
1006,Accademia Costume Moda,NULL,399.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94867_thumb.jpg"
1007,Ukhta State Technical University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165940_download.jpg"
1008,Staffordshire University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93261_thumb.jpg"
1009,Whitecliffe College Of Arts Design,NULL,549.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95428_thumb.png"
1010,Ekaterinburg State Theatre Institute,NULL,682.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/163943_331.jpg"
1011,Clarks Summit University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148900_Clarks.png"
1012,University Of Tartu,300,774.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/168056_tartu_ylikool-logo_ja_v2rvid-cmyk-03_copy_0.png"
1013,Harran Udcniversitesi,NULL,NULL,NULL
1014,Liepaja University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97368_thumb.jpg"
1015,Ied U Istituto Europeo Di Design Rome,NULL,405.0,NULL
1016,Otis College Of Art And Design,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148679_Otis_College_of_Art_and_Design_logo.png"
1017,Ufgd Federal University Grande Of Dourados,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156729_UFGD.png"
1018,East Siberia State University Of Technology And Management,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157304_newlogo.png"
1019,University Of Klagenfurt Faculty Of Technical Sciences,NULL,47.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/125684_125647_UNI_LOGO_positiv.jpg"
1020,Euroinnova,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/114960_logo-euroinnova.jpg"
1021,Universitue Lum School Of Management,NULL,399.0,NULL
1022,Escuela Universitaria Eram,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95919_thumb.png"
1023,Akhmet Yassawi University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162004_LOGO-min.png"
1024,Kyoto City University Of Arts,NULL,420.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143373_kyoto-city-university-arts-kyoto-japan.jpg"
1025,Instituto Campechano,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143806_download32.png"
1026,Hongik University,1201,720.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145341_download.jpg"
1027,It University Of Copenhagen,NULL,193.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/108186_thumb.jpg"
1028,St Petersburg University Of The Humanities And Social Sciences,NULL,664.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160434_thumb_10541_participants_lid_image_big.jpeg"
1029,University Of Florida College Of The Arts,475,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139400_FSUlogo.png"
1030,Ferrari Fashion School,NULL,399.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/122150_FFS_logo.jpg"
1031,Florence Classical Arts Academy,NULL,NULL,NULL
1032,Point Park University Conservatory Of Performing Arts,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146457_pointpark.png"
1033,Master Pars Universitue Di Roma Tor Vergata,NULL,405.0,NULL
1034,California Aeronautical University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148701_cau.png"
1035,University Of Dubuque,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150511_ud.jpg"
1036,Erciyes University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160950_ErciyesUniversity.png"
1037,Singapore Aviation Academy,NULL,703.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94141_thumb.jpg"
1038,Portobello Institute Of Education,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/123663_123648_Portobello_logo_Colour1.jpg"
1039,Stanford University School Of Engineering,3,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141553_stanfordengineering.png"
1040,University College Birmingham,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/134292_CrestLogo_BlackText.png"
1041,Wildau Institute Of Technology,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91030_thumb.jpg"
1042,Moscow Aviation Institute,NULL,652.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165793_1519862224553.png"
1043,Itaerea Aeronautical Business School,NULL,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148972_1519883764562.png"
1044,Bauman Moscow State Technical University,281,652.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/131996_12256715_1662204167355336_947084163_a.jpg"
1045,Beijing Institute Of Technology,373,150.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96485_thumb.png"
1046,Utah State University Aviation Technology,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165922_aviation-wings-aggie-blue-transparent.png"
1047,Megatrend University,NULL,696.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143338_download2.jpg"
1048,Seneca College,NULL,136.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148962_seneca-college-logo.png"
1049,Unaq Universidad Aeronautica De Queretaro,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/167941_UNAQ.png"
1050,Atluentica Instituto Universituerio,NULL,NULL,NULL
1051,Institute Of Education And Science Instituto Superior De Educaueueo E Ciueancias,NULL,624.0,NULL
1052,University Of Limerick,501,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141784_image019.jpg"
1053,Parks College Of Engineering Aviation Technology Saint Louis University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/130702_SLU_LogoLeftAligned_CMYK.png"
1054,Middle Tennessee State University College Of Basic And Applied Sciences Cbas,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151258_Tennessee.jpg"
1055,University Of Science And Technology Of Hanoi Usth,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/164506_logoUSTHmoi-01.png"
1056,Vaughn College Of Aeronautics And Technology,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143748_standard.png"
1057,York College Cuny,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145039_download8.png"
1058,Purdue Online Polytechnic Institute,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139158_PU-V-Full-RGB.png"
1059,Isaeensma,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/131093_logo.png"
1060,Technical University Of Applied Sciences Wildau,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143661_logo-wit-rgb.svg"
1061,American University In Switzerland,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157046_AUSLogo2021.png"
1062,Delta State University College Of Business,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91153_thumb.jpg"
1063,Embryriddle Aeronautical University Asia,NULL,703.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/133639_133600_AsiaLogoColouredHighRes2.png"
1064,Ionis Education Group,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145495_Logo_ionis.jpg"
1065,Chiba Institute Of Science Chiba Kagaku Daigaku Cis,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/162852_CIS.png"
1066,Universitue Telematica San Raffaele Roma,NULL,405.0,NULL
1067,University Of Passau,NULL,255.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/110440_Logo_zentralfarbigEN-masterstudies.png"
1068,University Of Turin,485,408.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96421_thumb.jpg"
1069,Iae Nice Graduate School Of Management,NULL,234.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93539_thumb.png"
1070,University Of Nevada,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145530_download86.png"
1071,Kyrgyz National Agrarian University,NULL,440.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161137_3141058231_74var1.jpg"
1072,Universidad Rey Juan Carlos T,1001,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/127014_download.jpg"
1073,Berlin School Of Business Innovation,NULL,246.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/172141_MicrosoftTeams-image17.png"
1074,Bilbao Chamber Of Commerce University College,NULL,726.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149183_bilbao.jpg"
1075,Agrarian University Foundation Of Colombia Fundaciufn Universitaria Agraria De Colombia U The Green U Of Colombia Uniagraria,NULL,170.0,NULL
