id,name,rank,city_id,image
281,Fidelitas University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153823_Fidelitas.png"
282,University Of Colorado Denver School Of Public Affairs,NULL,31.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150506_cu_logo.png"
283,Bowie State University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140636_bowie.png"
284,Instituto Europeo De Posgrado Colombia,NULL,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/117397_logo.JPG"
285,Singapore Business School,NULL,703.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/108703_logo-SMU.png"
286,Universidad De Granada,492,735.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157111_156974_LogoUGR1.png"
287,Southern University Baton Rouge Nelson Mandela College Of Government And Social Sciences,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147974_su.jpg"
288,Meliusform Business School,NULL,405.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/115978_115973_melius.png"
289,Krannert School Of Management Purdue University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/131479_KrannertSchoolofManagement_V-Full-RGB.png"
290,University Of Essex Online,439,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/112394_1499857234_Essex-Logo-Black.png"
291,University Of San Francisco School Of Management,1001,178.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92233_thumb.jpg"
292,Stafford,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/171181_171078_Transparent_two-colour_positive_RGB_72dpi_logo.png"
293,Birmingham Business School University Of Birmingham,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93976_thumb.jpg"
294,Missouri State University,511,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91860_thumb.png"
295,Columbia Video Network The Fu Foundation School Of Engineering And Applied Science,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93279_thumb.jpg"
296,Metropolitan College Of New York School For Public Affairs And Administration,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151257_Metropolitan.jpeg"
297,Wsb University In Gdansk,NULL,613.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96811_thumb.png"
298,Universidad De San Martuedn De Porres,NULL,NULL,NULL
299,Ming Chuan University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97356_thumb.jpg"
300,University Of Bradford,701,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/97/97265_thumb.png"
301,University College Cork,298,378.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/169305_VhANhVL__400x400.jpg"
302,Udima Universidad A Distancia De Madrid,NULL,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/172171_download.png"
303,Pedagogical And Technological University Of Colombia Universidad Pedagufgica Y Tecnolufgica De Colombia Uptc,NULL,NULL,NULL
304,National University College,561,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149921_PuertoRico.png"
305,Sheffield University Management School,95,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91741_thumb.jpg"
306,Kentucky State University,651,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150894_kentucky.jpeg"
307,University Of Central Florida,751,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139304_ucflogo.png"
308,Universidade Catuflica Portuguesa U Porto,NULL,626.0,NULL
309,Autonomous University Of Chiriquued Universidad Autufnoma De Chiriquued Unachi,NULL,591.0,NULL
310,University Of Missouri Truman School Of Public Affairs,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/111519_111475_MU_UnitSig_TrumanSchool_horiz_4C.jpg"
311,University Of Luxembourg Faculty Of Law Economics And Finance,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90429_thumb.jpg"
312,Aurora University Online,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/126575_AuroraUniversityOnline.jpg"
313,University Of Deusto Deusto Business School,NULL,726.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/130495_LOGO_DBS_ingles_CalidadAlta.jpg"
314,Universidad Privada De Ciencias Aplicadas,NULL,599.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95516_thumb.jpg"
315,Cambridge Graduate University,3,550.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90549_thumb.gif"
316,Keele University,751,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/109333_15940476_10154415695838337_7718116104002236985_n.jpg"
317,Embryriddle Aeronautical University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157550_Blue-Eagle-Icon.png"
318,Touro University Worldwide,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/169486_169380_TUWLogobanner.jpeg"
319,Barry University Adrian Dominican School Of Education,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/147926_slide1-n.jpg"
320,Poznan University Of Technology,NULL,617.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/172637_PP_znak_pelny_CMYK.jpg"
321,Instituto Europeo De Posgrado Espaufa,NULL,NULL,NULL
322,Ueuebueueueueueueueueueueueueaueueuefueeueueueueueueueueuedueueueueue,NULL,NULL,NULL
323,Columbia University School Of International And Public Affairs Sipa,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141062_columbia.jpg"
324,Centro De Estudios Financieros Cef,NULL,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/172157_CM5E47aw_400x400.jpeg"
325,Sda Bocconi,NULL,399.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/163690_163293_SDA_logo_Pant.png"
326,University Of Hull,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/108201_thumb.gif"
327,Universidade Da Coruufa,801,NULL,NULL
328,Instituto Sueneca Centro Internacional De Postgrado,NULL,742.0,NULL
329,Metropolitan University Of Science And Technology Universidad Metropolitana De Ciencia Y Tecnologueda Umecit,NULL,592.0,NULL
330,University Of Notre Dame Mendoza College Of Business,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150603_639.jpg"
331,Help University,NULL,463.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93884_thumb.png"
332,Unade American University Of Europe Universidad Americana De Europa,NULL,487.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153681_UNADE.jpeg"
333,Texas Am University School Of Public Health,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139159_tampublichealthlogo.png"
334,Dublin City University Dcu Connected Excellence In Online Education,NULL,379.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96077_thumb.jpg"
335,University Of Hull Online,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/10/108201_thumb.gif"
336,Holy Family University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92612_thumb.jpg"
337,St Cloud State University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/128249_SCSUlogotype1.png"
338,The University Of Notre Dame Mendoza College Of Business,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150603_639.jpg"
339,Universidad Complutense De Madrid,223,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/133122_MarcaUCMAlternativalogonegroKeystoneAcademic.png"
340,Free University Of Bozenbolzano,651,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93518_thumb.jpg"
341,Ineaf Business School,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93937_thumb.png"
342,Metropolitan State University Saint Paul,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/140274_MetropolitanStateU..png"
343,Cornell University,21,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139192_cornell-logo-3.gif"
344,Uadin Business School,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96389_thumb.png"
345,Inenka Business School,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149111_Inenka.png"
346,Winthrop University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/139575_winthropuniversitylogo.png"
347,Saint Thomas Aquinus University Of The North Universidad Del Norte Santo Tomues De Aquino Unsta,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155075_Unsta.png"
348,Brandeis University,455,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145616_Brandeis_University_seal.svg.png"
349,Federal University Of Cearue,NULL,NULL,NULL
350,Bologna Business School,NULL,389.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/133453_BBS_LOGO_LANDOR_RGB-011.jpg"
351,Old Dominion University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93977_thumb.jpg"
352,Grace College Theological Seminary Indiana,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143463_Grace-College-Seminary-Logo.jpg"
353,Universidad Tecnologica De Mexico Unitec,NULL,503.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/168385_Capturadepantalla2021-08-31alas8.39.26.png"
354,Turiba University,NULL,442.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/119713_TURIBA_logo_horiz_ENG.jpg"
355,University Of Minnesota,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/168335_168159_Pat-law-UMN.jpeg"
356,Murray State University College Of Education And Human Services,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151455_Murray.jpeg"
357,School Of Business Economics And Law At The University Of Gothenburg,NULL,760.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94904_thumb.png"
358,The Hong Kong University Of Science And Technology,22,282.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95479_thumb.JPG"
359,Technological University Bolivar,NULL,728.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157263_Bolivar..png"
360,American University Corporation Corporaciufn Universitaria Americana Coruniamericana,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157002_Americana.jpeg"
361,Bureau Veritas Formaciufn,NULL,NULL,NULL
362,Empire State College State University Of New York,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91180_thumb.jpg"
363,Kettering University Online,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151915_OIP21.jfif"
364,University Of Lincoln,372,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160798_160653_blacklogo.jpg"
365,University Of Ljubljana,591,708.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/133244_133017_LOGOUL.jpg"
366,Northeastern Illinois University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95872_thumb.jpg"
367,Thepowermba,NULL,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/152355_Logo-DG.png"
368,Jufnkufping University,NULL,NULL,NULL
369,Centro Universituerio Una,NULL,78.0,NULL
370,Manchester Metropolitan University Online,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96812_thumb.jpg"
371,Aldersgate University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93098_thumb.jpg"
372,Bogdan Vodu University,NULL,NULL,NULL
373,Yunnan University Of Finance Economics,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160992_Yunnan.png"
374,Tecmilenio University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/167877_tec.jpeg"
375,Gbsb Global Business School Online Programs,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95990_thumb.png"
376,Linkufping University,NULL,NULL,NULL
377,Autonomous University Of Chile Universidad Autufnoma De Chile,NULL,NULL,NULL
378,Wfi Catholic University Of Eichstuettingolstadt Ingolstadt School Of Management,NULL,NULL,NULL
379,Calvin University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/161807_download1.png"
380,Eae Programas Distancia,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151807_EAE-Rojo-S.png"
381,University Of Bologna,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/133453_BBS_LOGO_LANDOR_RGB-011.jpg"
382,Captain Josue Edmundo Sandoval Postgraduate School Of The Colombian Airforce Escuela Postgrados De La Fuerza Aerea Colombiana Capitan Jose Edmundo Sandoval Epfac,NULL,170.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165920_Capturadepantalla2021-07-01alas10.19.52.png"
383,Imf Smart Education Ecuador,NULL,200.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/172095_IMF_Smart_Education.png"
384,Danubius University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/92/92175_thumb.jpg"
385,Nova Southeastern University H Wayne Huizenga College Of Business Entrepreneurship,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/134044_NSUFlogo.png"
386,Ivanovo State Power Engineering University Named After Vi Lenin Ispu,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157340_download.jpg"
387,Instituto Superior De Contabilidade E Administraueueo Do Porto,NULL,626.0,NULL
388,Unir,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/165462_Unir_L_900px.png"
389,University Of Applied Sciences Ludwigsburg,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94435_thumb.jpg"
390,Iede Business School Of Universidad Andres Bello,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/154076_IEDE.png"
391,Takming University Of Science And Technology,NULL,777.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/95/95685_thumb.jpg"
392,Eastern Kentucky University,NULL,415.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/170656_EKUOnline_Logo_450x186.png"
393,University Of Nottingham Malaysia,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/127196_127124_UoN_Primary_Logo_CMYK.jpg"
394,University Of Edinburgh Business School,16,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90205_thumb.jpg"
395,College Of Management Edukacja,NULL,619.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/153833_logo-wsz-edukacja.png"
396,Kotarbinski University Of Information Technology And Management In Olsztyn,NULL,NULL,NULL
397,Utica College Online,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96941_thumb.png"
398,Troy University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91035_thumb.jpg"
399,The Hong Kong Polytechnic University Faculty Of Applied Science And Textiles,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159443_Logo-FAST-Symbol.png"
400,Elizabeth City State University Ecsu,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146228_ecsulogo_original_450px.png"
401,Universidad Del Aconcagua Mendoza Aconcagua University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/155109_Aconcagua.png"
402,Haus Der Technik,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90536_thumb.jpg"
403,University Of London,NULL,119.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91013_thumb.jpg"
404,Millennium City Academy,NULL,119.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/91/91016_thumb.jpg"
405,University Of St Andrews,91,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/112464_01-standard-black.png"
406,Autonomous University Of Central America Universidad Autufnoma De Centro Amuerica Uaca,NULL,NULL,NULL
407,Universidad Argentina De La Empresa,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/143731_logo_mesa-de-trabajo-1-copia.png"
408,Espaufa De Durango Autonomous University,NULL,NULL,NULL
409,Sulkhansaba Orbeliani Teaching University,NULL,244.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/145421_logo_en.png"
410,The Evergreen State College,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151630_evergreen.png"
411,Juan De Castellanos University Foundation Fundaciufn Universitaria Juan De Castellanos Jdc Colombia,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/156929_Juan.png"
412,St Andrews University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/11/112464_01-standard-black.png"
413,Quincy University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150909_QU-Brown-Trans-Cropped.png"
414,University Of The Commonwealth Caribbean Ucc Global Campus,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/169539_ucc-global-crest-logo-tag-D1.png"
415,Central Colleges Of The Philippines,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/90/90171_thumb.jpg"
416,North China Electric Power University Ncepu,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/160590_North.png"
417,Icesi University,651,172.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150701_ICESI.png"
418,Saint Marys University Of Minnesota Online,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/93/93850_thumb.jpg"
419,William Howard Taft University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151874_taft.jpeg"
420,Ciffop,NULL,235.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/96/96226_thumb.jpg"
421,Oregon State University College Of Business,531,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150951_OREGONSTATE.jpg"
422,Concordia University St Paul Online,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/157363_csp_logo.png"
423,Northern Kentucky University College Of Arts And Sciences,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/151821_Kentucky.png"
424,Enyd Escuela De Negocios Y Direcciufn,NULL,742.0,NULL
425,Bircham International University,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149184_bircham.png"
426,Texas Am University Bush School Of Government And Public Service,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/148019_TexasAM.png"
427,The Hong Kong Polytechnic University Department Of Logistics And Maritime Studies,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/17/172186_21768957_1668473266505603_8378978970553567799_o.jpg"
428,The University Of North Carolina At Chapel Hill School Of Law,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/150769_unclaw.png"
429,Al Yamamah University,NULL,693.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/94/94276_thumb.jpg"
430,Fundaciufn Universitaria Iberoamericana Funiber,NULL,725.0,NULL
431,College Of Consultants In Public Image,NULL,503.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149663_Publica.png"
432,Wilmington University College Of Social And Behavioral Sciences,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141700_wilmington.png"
433,Sup Des Rh,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/15/159402_Imagedecouverture-Keystone.png"
434,Gradum Business School,NULL,742.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/149150_gradum.jpeg"
435,Hong Kong Baptist University Hkbu School Of Business,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/13/138072_2020_hkbu_bus_logo_1000x259.png"
436,Mississippi College School Of Education,801,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/146843_mc.jpeg"
437,Michigan State University College Of Education,157,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/14/141494_michiganstate.jpeg"
438,Brunel University London,351,119.0,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/12/122816_brunel-university.jpg"
439,Universidad Autonoma De Occidente Cali,NULL,NULL,"https://keystoneacademic-res.cloudinary.com/image/upload/a_0/e_trim:10:white/f_auto,q_auto,h_56/element/16/167955_Capturadepantalla2021-08-23alas11.45.54.png"
