university_name,program_name,duration,language,program_url
Australian National University,Accounting,24 months,English,http://www.mastersportal.eu/studies/93317/accounting.html
Australian National University,Actuarial Practice,30 months,English,http://www.mastersportal.eu/studies/93328/actuarial-practice.html
Australian National University,Actuarial Studies,24 months,English,http://www.mastersportal.eu/studies/93332/actuarial-studies.html
Australian National University,Advanced Biological Sciences,24 months,English,http://www.mastersportal.eu/studies/93634/biological-sciences.html
Australian National University,Anthropology,24 months,English,http://www.mastersportal.eu/studies/93338/anthropology.html
Australian National University,Anthropology (Advanced),24 months,English,http://www.mastersportal.eu/studies/93340/anthropology.html
Australian National University,Applied Anthropology and Participatory Development,24 months,English,http://www.mastersportal.eu/studies/93341/applied-anthropology-and-participatory-development.html
Australian National University,Applied Anthropology and Participatory Development (Advanced),24 months,English,http://www.mastersportal.eu/studies/93347/applied-anthropology-and-participatory-development.html
Australian National University,Applied Anthropology and Participatory Development (Advanced) - Online,24 months,English,http://www.mastersportal.eu/studies/93358/applied-anthropology-and-participatory-development-online.html
Australian National University,Applied Anthropology and Participatory Development - Online,24 months,English,http://www.mastersportal.eu/studies/93354/applied-anthropology-and-participatory-development-online.html
Australian National University,Applied Economics,24 months,English,http://www.mastersportal.eu/studies/93751/applied-economics.html
Australian National University,Applied Finance,18 months,English,http://www.mastersportal.eu/studies/94133/applied-finance.html
Australian National University,Archaeological Science,24 months,English,http://www.mastersportal.eu/studies/93573/archaeological-science.html
Australian National University,Archaeological Science (Advanced),24 months,English,http://www.mastersportal.eu/studies/93595/archaeological-science.html
Australian National University,Art History and Curatorial Studies,24 months,English,http://www.mastersportal.eu/studies/93598/art-history-and-curatorial-studies.html
Australian National University,Art History and Curatorial Studies (Advanced),24 months,English,http://www.mastersportal.eu/studies/93606/art-history-and-curatorial-studies.html
Australian National University,Astronomy and Astrophysics (Advanced),24 months,English,http://www.mastersportal.eu/studies/93627/astronomy-and-astrophysics.html
Australian National University,Biological Anthropology,24 months,English,http://www.mastersportal.eu/studies/93374/biological-anthropology.html
Australian National University,Biological Anthropology (Advanced),24 months,English,http://www.mastersportal.eu/studies/93507/biological-anthropology.html
Australian National University,Biological Sciences,24 months,English,http://www.mastersportal.eu/studies/93632/biological-sciences.html
Australian National University,Biotechnology,24 months,English,http://www.mastersportal.eu/studies/93640/biotechnology.html
Australian National University,Biotechnology (Advanced),24 months,English,http://www.mastersportal.eu/studies/93646/biotechnology.html
Australian National University,Business,12 months,English,http://www.mastersportal.eu/studies/60815/business.html
Australian National University,Business Administration,18 months,English,http://www.mastersportal.eu/studies/93656/business-administration.html
Australian National University,Business Information Systems,24 months,English,http://www.mastersportal.eu/studies/93653/business-information-systems.html
Australian National University,Classical Studies,24 months,English,http://www.mastersportal.eu/studies/93676/classical-studies.html
Australian National University,Classical Studies (Advanced),24 months,English,http://www.mastersportal.eu/studies/93679/classical-studies.html
Australian National University,Climate Change,24 months,English,http://www.mastersportal.eu/studies/93862/climate-change.html
Australian National University,Clinical Psychology,24 months,English,http://www.mastersportal.eu/studies/94360/clinical-psychology.html
Australian National University,Commerce,24 months,English,http://www.mastersportal.eu/studies/60817/commerce.html
Australian National University,Communication Outreach,12 months,English,http://www.mastersportal.eu/studies/60819/communication-outreach.html
Australian National University,Computing,24 months,English,http://www.mastersportal.eu/studies/93688/computing.html
Australian National University,Culture,24 months,English,http://www.mastersportal.eu/studies/93538/culture-health-and-medicine.html
Australian National University,Culture Health and Medicine (Advanced),24 months,English,http://www.mastersportal.eu/studies/93555/culture-health-and-medicine.html
Australian National University,Digital Arts,24 months,English,http://www.mastersportal.eu/studies/94438/digital-arts.html
Australian National University,Digital Arts (Advanced),24 months,English,http://www.mastersportal.eu/studies/94450/digital-arts.html
Australian National University,Diplomacy,24 months,English,http://www.mastersportal.eu/studies/93700/diplomacy.html
Australian National University,Earth Sciences (Advanced),24 months,English,http://www.mastersportal.eu/studies/93710/earth-sciences.html
Australian National University,Economic Policy,24 months,English,http://www.mastersportal.eu/studies/93756/economic-policy.html
Australian National University,Economics,24 months,English,http://www.mastersportal.eu/studies/93745/economics.html
Australian National University,Energy Change,24 months,English,http://www.mastersportal.eu/studies/93927/energy-change.html
Australian National University,Energy Change (Advanced),24 months,English,http://www.mastersportal.eu/studies/93932/energy-change.html
Australian National University,Engineering in Digital Systems and Telecommunications,24 months,English,http://www.mastersportal.eu/studies/93810/engineering-in-digital-systems-and-telecommunications.html
Australian National University,Engineering in Mechatronics,24 months,English,http://www.mastersportal.eu/studies/93831/engineering-in-mechatronics.html
Australian National University,Engineering in Photonics,24 months,English,http://www.mastersportal.eu/studies/93840/engineering-in-photonics.html
Australian National University,Engineering in Renewable Energy,24 months,English,http://www.mastersportal.eu/studies/93846/engineering-in-renewable-energy.html
Australian National University,Environment,24 months,English,http://www.mastersportal.eu/studies/93939/environment.html
Australian National University,Environmental Management and Development,24 months,English,http://www.mastersportal.eu/studies/93851/environmental-management-and-development.html
Australian National University,Environmental Science,24 months,English,http://www.mastersportal.eu/studies/93952/environmental-science.html
Australian National University,Environmental Science (Advanced),24 months,English,http://www.mastersportal.eu/studies/93955/environmental-science.html
Australian National University,Environmental and Resource Economics,24 months,English,http://www.mastersportal.eu/studies/93741/environmental-and-resource-economics.html
Australian National University,Finance,24 months,English,http://www.mastersportal.eu/studies/60809/finance.html
Australian National University,Forestry,24 months,English,http://www.mastersportal.eu/studies/93960/forestry.html
Australian National University,Forestry (Advanced),24 months,English,http://www.mastersportal.eu/studies/93970/forestry.html
Australian National University,General and Applied Linguistics,24 months,English,http://www.mastersportal.eu/studies/94033/general-and-applied-linguistics.html
Australian National University,General and Applied Linguistics (Advanced),24 months,"English, German, Chinese (Mandarin)",http://www.mastersportal.eu/studies/94042/general-and-applied-linguistics.html
Australian National University,Globalisation (Advanced),24 months,English,http://www.mastersportal.eu/studies/94139/globalisation.html
Australian National University,History,24 months,English,http://www.mastersportal.eu/studies/93984/history.html
Australian National University,History (Advanced),24 months,English,http://www.mastersportal.eu/studies/94112/history.html
Australian National University,Innovation and Entrepreneurship,24 months,English,http://www.mastersportal.eu/studies/180176/entrepreneurship-and-innovation.html
Australian National University,International Management,24 months,English,http://www.mastersportal.eu/studies/180139/international-management.html
Australian National University,International Relations,24 months,English,http://www.mastersportal.eu/studies/94121/international-relations.html
Australian National University,International Relations (Advanced),24 months,English,http://www.mastersportal.eu/studies/94129/international-relations.html
Australian National University,International and Development Economics,24 months,English,http://www.mastersportal.eu/studies/93722/international-and-development-economics.html
Australian National University,Islam in the Modern World,24 months,"English, Turkish, Arabic",http://www.mastersportal.eu/studies/94258/islam-in-the-modern-world.html
Australian National University,Islam in the Modern World (Advanced),24 months,"English, Turkish, Russian, Arabic",http://www.mastersportal.eu/studies/94270/islam-in-the-modern-world.html
Australian National University,Laws,12 months,English,http://www.mastersportal.eu/studies/60813/laws.html
Australian National University,Laws in Environmental Law,12 months,English,http://www.mastersportal.eu/studies/94100/laws-in-environmental-law.html
Australian National University,Laws in Government and Regulation,12 months,English,http://www.mastersportal.eu/studies/94071/laws-in-government-and-regulation.html
Australian National University,Laws in International Law,24 months,English,http://www.mastersportal.eu/studies/94000/laws-in-international-law.html
Australian National University,Laws in International Security Law,12 months,English,http://www.mastersportal.eu/studies/94083/laws-in-international-security-law.html
Australian National University,Laws in Law,12 months,English,http://www.mastersportal.eu/studies/94087/laws-in-law-governance-and-development.html
Australian National University,Leadership,24 months,English,http://www.mastersportal.eu/studies/180169/leadership.html
Australian National University,Management,12 months,English,http://www.mastersportal.eu/studies/60807/management.html
Australian National University,Marketing Management,24 months,English,http://www.mastersportal.eu/studies/180157/marketing-management.html
Australian National University,Master of Environment (Advanced),24 months,English,http://www.mastersportal.eu/studies/93948/master-of-environment.html
Australian National University,Mathematical Sciences (Advanced),24 months,English,http://www.mastersportal.eu/studies/94050/mathematical-sciences.html
Australian National University,Middle Eastern and Central Asian Studies,24 months,English,http://www.mastersportal.eu/studies/94276/middle-eastern-and-central-asian-studies.html
Australian National University,Middle Eastern and Central Asian Studies (Advanced),24 months,English,http://www.mastersportal.eu/studies/94281/middle-eastern-and-central-asian-studies.html
Australian National University,Music,24 months,English,http://www.mastersportal.eu/studies/94291/music.html
Australian National University,Music (Advanced),24 months,English,http://www.mastersportal.eu/studies/94297/music.html
Australian National University,National Security Policy,24 months,English,http://www.mastersportal.eu/studies/94427/national-security-policy.html
Australian National University,National Security Policy (Advanced),24 months,English,http://www.mastersportal.eu/studies/94432/national-security-policy.html
Australian National University,Neuroscience,24 months,English,http://www.mastersportal.eu/studies/60823/neuroscience.html
Australian National University,Neuroscience (Advanced),24 months,English,http://www.mastersportal.eu/studies/93650/neuroscience.html
Australian National University,Nuclear Science,24 months,English,http://www.mastersportal.eu/studies/94303/nuclear-science.html
Australian National University,Professional Accounting,18 months,English,http://www.mastersportal.eu/studies/93306/professional-accounting.html
Australian National University,Project Management,24 months,English,http://www.mastersportal.eu/studies/60825/project-management.html
Australian National University,Public Administration,24 months,English,http://www.mastersportal.eu/studies/94355/public-administration.html
Australian National University,Public Health,24 months,English,http://www.mastersportal.eu/studies/94056/public-health.html
Australian National University,Public Health (Advanced),24 months,English,http://www.mastersportal.eu/studies/94065/public-health.html
Australian National University,Public Policy,24 months,English,http://www.mastersportal.eu/studies/94312/public-policy.html
Australian National University,Public Policy in Development Policy,24 months,English,http://www.mastersportal.eu/studies/94322/public-policy-in-development-policy.html
Australian National University,Public Policy in Economic Policy,24 months,English,http://www.mastersportal.eu/studies/94330/public-policy-in-economic-policy.html
Australian National University,Public Policy in International Policy,24 months,English,http://www.mastersportal.eu/studies/94332/public-policy-in-international-policy.html
Australian National University,Public Policy in Policy Analysis,24 months,English,http://www.mastersportal.eu/studies/94335/public-policy-in-policy-analysis.html
Australian National University,Public Policy in Social Policy,24 months,English,http://www.mastersportal.eu/studies/94341/public-policy-in-social-policy.html
Australian National University,Science Communication,24 months,English,http://www.mastersportal.eu/studies/94369/science-communication.html
Australian National University,Science Communication Outreach,24 months,English,http://www.mastersportal.eu/studies/94377/science-communication-outreach.html
Australian National University,Social Research,24 months,English,http://www.mastersportal.eu/studies/94382/social-research.html
Australian National University,Social Research (Advanced),24 months,English,http://www.mastersportal.eu/studies/94392/social-research.html
Australian National University,Statistics,24 months,English,http://www.mastersportal.eu/studies/94396/statistics.html
Australian National University,Strategic Studies,24 months,English,http://www.mastersportal.eu/studies/94418/strategic-studies.html
Australian National University,Strategic Studies (Advanced),24 months,English,http://www.mastersportal.eu/studies/94423/strategic-studies.html
Australian National University,Studies,24 months,English,http://www.mastersportal.eu/studies/94143/studies.html
Australian National University,Studies (Advanced),24 months,English,http://www.mastersportal.eu/studies/94148/studies.html
Australian National University,Visual Arts,24 months,English,http://www.mastersportal.eu/studies/94455/visual-arts.html
Australian National University,Visual Arts (Advanced),24 months,English,http://www.mastersportal.eu/studies/94458/visual-arts.html
University of Canberra,Architecture,24 months,English,http://www.mastersportal.eu/studies/136871/architecture.html
University of Canberra,Business Administration,18 months,English,http://www.mastersportal.eu/studies/62701/business-administration.html
University of Canberra,Business Informatics,24 months,English,http://www.mastersportal.eu/studies/62747/business-informatics.html
University of Canberra,Business Management,24 months,English,http://www.mastersportal.eu/studies/137879/business-management.html
University of Canberra,Clinical Psychology,24 months,English,http://www.mastersportal.eu/studies/137881/clinical-psychology.html
University of Canberra,Counseling,24 months,English,http://www.mastersportal.eu/studies/137883/counselling.html
University of Canberra,Diagnostic Pathology,24 months,English,http://www.mastersportal.eu/studies/137884/diagnostic-pathology.html
University of Canberra,Ecological Public Health,18 months,English,http://www.mastersportal.eu/studies/137887/ecological-public-health.html
University of Canberra,Education,12 months,English,http://www.mastersportal.eu/studies/62763/education.html
University of Canberra,Education Studies,24 months,English,http://www.mastersportal.eu/studies/62757/education-studies.html
University of Canberra,Executive Master of Public Administration,18 months,English,http://www.mastersportal.eu/studies/137871/executive-master-of-public-administration.html
University of Canberra,Graduate Certificate in Academic Foundations,3 months,English,https://www.preparationcoursesportal.com/studies/151542/graduate-certificate-in-academic-foundations.html
University of Canberra,High Performance Sport,18 months,English,http://www.mastersportal.eu/studies/137925/high-performance-sport.html
University of Canberra,Information Systems and Technology,24 months,English,http://www.mastersportal.eu/studies/62770/information-technology-and-systems.html
University of Canberra,Information Technology,18 months,English,http://www.mastersportal.eu/studies/62759/information-technology.html
University of Canberra,International Business,18 months,English,http://www.mastersportal.eu/studies/137926/international-business.html
University of Canberra,International Development,24 months,English,http://www.mastersportal.eu/studies/136874/international-development.html
University of Canberra,Laws,12 months,English,http://www.mastersportal.eu/studies/137927/laws.html
University of Canberra,Legal Studies,18 months,English,http://www.mastersportal.eu/studies/62697/legal-studies.html
University of Canberra,Midwifery,18 months,English,http://www.mastersportal.eu/studies/137936/midwifery.html
University of Canberra,Nursing,12 months,English,http://www.mastersportal.eu/studies/137940/nursing.html
University of Canberra,Nutrition and Dietetics,24 months,English,http://www.mastersportal.eu/studies/137934/nutrition-and-dietetics.html
University of Canberra,Occupational Therapy,24 months,English,http://www.mastersportal.eu/studies/137944/occupational-therapy.html
University of Canberra,Pharmacy,24 months,English,http://www.mastersportal.eu/studies/137947/pharmacy.html
University of Canberra,Physiotherapy,24 months,English,http://www.mastersportal.eu/studies/137949/physiotherapy.html
University of Canberra,Professional Accounting,24 months,English,http://www.mastersportal.eu/studies/62725/professional-accounting.html
University of Canberra,Strategic Communication,24 months,English,http://www.mastersportal.eu/studies/136880/strategic-communication.html
University of Canberra,TESOL and Foreign Language Teaching,18 months,English,http://www.mastersportal.eu/studies/137874/tesol-and-foreign-language-teaching.html
University of Canberra,Teaching,24 months,English,http://www.mastersportal.eu/studies/62768/teaching.html
University of Canberra,Urban and Regional Planning,24 months,English,http://www.mastersportal.eu/studies/62750/urban-and-regional-planning.html
University of New South Wales,AGSM (Social Impact),72 months,English,http://www.mastersportal.eu/studies/76287/agsm.html
University of New South Wales,AGSM (Technology),72 months,English,http://www.mastersportal.eu/studies/76316/agsm.html
University of New South Wales,AGSM Hong Kong,84 months,English,http://www.mastersportal.eu/studies/76333/agsm-hong-kong.html
University of New South Wales,AGSMB (Change),72 months,English,http://www.mastersportal.eu/studies/76253/agsmb.html
University of New South Wales,AGSMB (Executive),84 months,English,http://www.mastersportal.eu/studies/76271/agsmb.html
University of New South Wales,Accounting and Business Information Technology,16 months,English,http://www.mastersportal.eu/studies/76004/accounting-and-business-information-technology.html
University of New South Wales,Architecture,24 months,English,http://www.mastersportal.eu/studies/136126/architecture.html
University of New South Wales,Arts,12 months,English,http://www.mastersportal.eu/studies/136678/arts.html
University of New South Wales,Business,12 months,English,http://www.mastersportal.eu/studies/136679/business.html
University of New South Wales,Business Law,12 months,English,http://www.mastersportal.eu/studies/136487/business-law.html
University of New South Wales,Capability Management,12 months,English,http://www.mastersportal.eu/studies/136680/capability-management.html
University of New South Wales,City Planning,24 months,English,http://www.mastersportal.eu/studies/136142/city-planning.html
University of New South Wales,Commerce,18 months,English,http://www.mastersportal.eu/studies/62507/commerce.html
University of New South Wales,Counselling Social Work,48 months,English,http://www.mastersportal.eu/studies/136115/counselling-social-work.html
University of New South Wales,Criminal Justice & Criminology,12 months,English,http://www.mastersportal.eu/studies/136488/criminal-justice-criminology.html
University of New South Wales,Criminal Justice & Criminology,48 months,English,http://www.mastersportal.eu/studies/136490/criminal-justice-criminology.html
University of New South Wales,Criminal Justice & Criminology,12 months,English,http://www.mastersportal.eu/studies/136488/criminal-justice-criminology.html
University of New South Wales,Criminal Justice & Criminology,48 months,English,http://www.mastersportal.eu/studies/136490/criminal-justice-criminology.html
University of New South Wales,Cyber Security,12 months,English,http://www.mastersportal.eu/studies/136696/cyber-security-strategy-and-diplomacy.html
University of New South Wales,Cyber Security,12 months,English,http://www.mastersportal.eu/studies/136700/cyber-security.html
University of New South Wales,Cyber Security,12 months,English,http://www.mastersportal.eu/studies/136696/cyber-security-strategy-and-diplomacy.html
University of New South Wales,Cyber Security,12 months,English,http://www.mastersportal.eu/studies/136700/cyber-security.html
University of New South Wales,Economics,12 months,English,http://www.mastersportal.eu/studies/62558/economics.html
University of New South Wales,Education,12 months,English,http://www.mastersportal.eu/studies/136116/education.html
University of New South Wales,Educational Leadership,12 months,English,http://www.mastersportal.eu/studies/136118/educational-leadership.html
University of New South Wales,Engineering,24 months,English,http://www.mastersportal.eu/studies/136475/engineering.html
University of New South Wales,Engineering Science,12 months,English,http://www.mastersportal.eu/studies/136704/engineering-science.html
University of New South Wales,Engineering Science,24 months,English,http://www.mastersportal.eu/studies/136476/engineering-science.html
University of New South Wales,Finance,12 months,English,http://www.mastersportal.eu/studies/76029/finance.html
University of New South Wales,Financial Analysis,12 months,English,http://www.mastersportal.eu/studies/62563/financial-analysis.html
University of New South Wales,Financial Planning,18 months,English,http://www.mastersportal.eu/studies/62571/financial-planning.html
University of New South Wales,Forensic Mental Health,12 months,English,http://www.mastersportal.eu/studies/136528/forensic-mental-health.html
University of New South Wales,Forensic Mental Health,12 months,English,http://www.mastersportal.eu/studies/136530/forensic-mental-health.html
University of New South Wales,Information Systems Management,18 months,English,http://www.mastersportal.eu/studies/76048/information-systems-management.html
University of New South Wales,Information Technology,12 months,English,http://www.mastersportal.eu/studies/136706/information-technology.html
University of New South Wales,Information Technology,24 months,English,http://www.mastersportal.eu/studies/136482/information-technology.html
University of New South Wales,Innovation and Technology Management,18 months,English,http://www.mastersportal.eu/studies/62550/technology-and-innovation-management.html
University of New South Wales,International Business,24 months,English,http://www.mastersportal.eu/studies/62513/international-business.html
University of New South Wales,International Public HealthHealth Management,18 months,English,http://www.mastersportal.eu/studies/136542/international-public-healthhealth-management.html
University of New South Wales,International Relations,24 months,English,http://www.mastersportal.eu/studies/136119/international-relations.html
University of New South Wales,Interpreting,18 months,English,http://www.mastersportal.eu/studies/136120/interpreting.html
University of New South Wales,Juris Doctor,36 months,English,http://www.mastersportal.eu/studies/136510/juris-doctor.html
University of New South Wales,Logistics Management,12 months,English,http://www.mastersportal.eu/studies/136707/logistics-management.html
University of New South Wales,Marketing,18 months,English,http://www.mastersportal.eu/studies/62623/marketing.html
University of New South Wales,Optometry and Vision Science,18 months,English,http://www.mastersportal.eu/studies/136639/optometry-and-vision-science.html
University of New South Wales,PR and Advertising,24 months,English,http://www.mastersportal.eu/studies/136122/pr-and-advertising.html
University of New South Wales,Professional Accounting,18 months,English,http://www.mastersportal.eu/studies/75996/professional-accounting.html
University of New South Wales,Project Management,12 months,English,http://www.mastersportal.eu/studies/136714/project-management.html
University of New South Wales,Public Policy and Governance,24 months,English,http://www.mastersportal.eu/studies/136123/public-policy-and-governance.html
University of New South Wales,Risk Management,18 months,English,http://www.mastersportal.eu/studies/76063/risk-management.html
University of New South Wales,Space Engineering,12 months,English,http://www.mastersportal.eu/studies/136715/space-engineering.html
University of New South Wales,Strategic People Management,12 months,English,http://www.mastersportal.eu/studies/136717/strategic-people-management.html
University of New South Wales,Sustainment Management,12 months,English,http://www.mastersportal.eu/studies/136720/sustainment-management.html
University of New South Wales,Systems Engineering,12 months,English,http://www.mastersportal.eu/studies/136723/systems-engineering.html
University of New South Wales,Taxation,12 months,English,http://www.mastersportal.eu/studies/62632/taxation.html
University of New South Wales,Taxation,12 months,English,http://www.mastersportal.eu/studies/62632/taxation.html
University of New South Wales,Taxation,12 months,English,http://www.mastersportal.eu/studies/62632/taxation.html
University of New South Wales,Taxation,12 months,English,http://www.mastersportal.eu/studies/62632/taxation.html
University of New South Wales,Teaching (Secondary),24 months,English,http://www.mastersportal.eu/studies/136121/teaching.html
University of New South Wales,Translation,18 months,English,http://www.mastersportal.eu/studies/136124/translation.html
University of New South Wales,Translation & Interpreting,24 months,English,http://www.mastersportal.eu/studies/136125/translation-interpreting.html
CQUniversity Australia,Advanced Accident Investigation Practice,12 months,English,http://www.mastersportal.eu/studies/107760/advanced-accident-investigation-practice.html
CQUniversity Australia,Asset and Maintenance Management,12 months,English,http://www.mastersportal.eu/studies/86627/asset-and-maintenance-management.html
CQUniversity Australia,Asset and Maintenance Management,24 months,English,http://www.mastersportal.eu/studies/107651/asset-and-maintenance-management.html
Carnegie Mellon University Australia,Business Intelligence and Data Analytics (BIDA),12 months,English,http://www.mastersportal.eu/studies/91456/business-intelligence-and-data-analytics.html
Carnegie Mellon University Australia,Information Technology (ITM) - 21 Month,21 months,English,http://www.mastersportal.eu/studies/91441/information-technology-21-month.html
Carnegie Mellon University Australia,Information Technology - 12 Month,12 months,English,http://www.mastersportal.eu/studies/91436/information-technology-12-month.html
Carnegie Mellon University Australia,Public Policy & Management (MSPPM),12 months,English,http://www.mastersportal.eu/studies/91446/public-policy-management-12-month.html
Carnegie Mellon University Australia,Public Policy & Management (MSPPM),21 months,English,http://www.mastersportal.eu/studies/91451/public-policy-management-21-month.html
Carnegie Mellon University Australia,Public Policy & Management (MSPPM),12 months,English,http://www.mastersportal.eu/studies/91446/public-policy-management-12-month.html
Carnegie Mellon University Australia,Public Policy & Management (MSPPM),21 months,English,http://www.mastersportal.eu/studies/91451/public-policy-management-21-month.html
Flinders University,Accounting,24 months,English,http://www.mastersportal.eu/studies/61440/accounting.html
Flinders University,Applied Gerontology,18 months,English,http://www.mastersportal.eu/studies/108615/applied-gerontology.html
Flinders University,Applied Population Studies,24 months,English,http://www.mastersportal.eu/studies/108625/applied-population-studies.html
Flinders University,Aquaculture,18 months,English,http://www.mastersportal.eu/studies/108633/aquaculture.html
Flinders University,Audiology,24 months,English,http://www.mastersportal.eu/studies/108675/audiology.html
Flinders University,Biomedical,24 months,English,http://www.mastersportal.eu/studies/61502/biomedical.html
Flinders University,Biotechnology Studies,24 months,English,http://www.mastersportal.eu/studies/108678/biotechnology-studies.html
Flinders University,Business,24 months,English,http://www.mastersportal.eu/studies/108685/business.html
Flinders University,Business,8 months,English,https://www.preparationcoursesportal.com/studies/141204/business.html
Flinders University,Business Administration - Education,18 months,English,http://www.mastersportal.eu/studies/61450/business-administration-education.html
Flinders University,Business Research,12 months,English,http://www.mastersportal.eu/studies/110023/research.html
Flinders University,Business Research,12 months,English,http://www.mastersportal.eu/studies/61462/research.html
Flinders University,Business Research,12 months,English,http://www.mastersportal.eu/studies/110023/research.html
Flinders University,Business Research,12 months,English,http://www.mastersportal.eu/studies/61462/research.html
Flinders University,Chemistry,24 months,English,http://www.mastersportal.eu/studies/108689/chemistry.html
Flinders University,Chronic Condition Management,12 months,English,http://www.mastersportal.eu/studies/108691/chronic-condition-management.html
Flinders University,Clinical Education,18 months,English,http://www.mastersportal.eu/studies/108695/clinical-education.html
Flinders University,Clinical Psychology,24 months,English,http://www.mastersportal.eu/studies/109913/psychology.html
Flinders University,Clinical Rehabilitation,18 months,English,http://www.mastersportal.eu/studies/108715/clinical-rehabilitation.html
Flinders University,Cognitive Behaviour Therapy,24 months,English,http://www.mastersportal.eu/studies/108724/cognitive-behaviour-therapy.html
Flinders University,Cognitive Psychology and Educational Practice,18 months,English,http://www.mastersportal.eu/studies/109475/cognitive-psychology-and-educational-practice.html
Flinders University,Computer Science,24 months,English,http://www.mastersportal.eu/studies/110037/computer-science.html
Flinders University,Computer Science,24 months,English,http://www.mastersportal.eu/studies/61497/computer-science.html
Flinders University,Computer Science,24 months,English,http://www.mastersportal.eu/studies/110037/computer-science.html
Flinders University,Computer Science,24 months,English,http://www.mastersportal.eu/studies/61497/computer-science.html
Flinders University,Creative Arts - Screen Production,24 months,English,http://www.mastersportal.eu/studies/108728/creative-arts-screen-production.html
Flinders University,Creative Arts - Visual Effects (VFX),24 months,English,http://www.mastersportal.eu/studies/108740/creative-arts-visual-effects.html
Flinders University,Cultural Heritage Management,24 months,English,http://www.mastersportal.eu/studies/108743/cultural-heritage-management.html
Flinders University,Development Administration,24 months,English,http://www.mastersportal.eu/studies/108750/development-administration.html
Flinders University,Diabetes Education and Management,18 months,English,http://www.mastersportal.eu/studies/108861/diabetes-management-and-education.html
Flinders University,Digital Production for Entertainment Design,24 months,English,http://www.mastersportal.eu/studies/108869/digital-production-for-entertainment-design.html
Flinders University,Disability Studies,24 months,English,http://www.mastersportal.eu/studies/108871/disability-studies.html
Flinders University,Educational Research,18 months,English,http://www.mastersportal.eu/studies/109483/educational-research-evaluation-and-assessment.html
Flinders University,Electronics,24 months,English,http://www.mastersportal.eu/studies/61493/electronics.html
Flinders University,Engineering Science,12 months,English,http://www.mastersportal.eu/studies/109540/engineering-science.html
Flinders University,Environmental Health,12 months,English,http://www.mastersportal.eu/studies/109548/environmental-health.html
Flinders University,Environmental Management,24 months,English,http://www.mastersportal.eu/studies/61477/environmental-management.html
Flinders University,Gender Mainstreaming Policy and Analysis,12 months,English,http://www.mastersportal.eu/studies/109563/gender-mainstreaming-policy-and-analysis.html
Flinders University,Gender and Development,12 months,English,http://www.mastersportal.eu/studies/109554/gender-and-development.html
Flinders University,Geographical Information Systems,24 months,English,http://www.mastersportal.eu/studies/109567/geographical-information-systems.html
Flinders University,Gifted Education,24 months,English,http://www.mastersportal.eu/studies/110419/gifted-education.html
Flinders University,Groundwater Hydrology,24 months,English,http://www.mastersportal.eu/studies/109585/groundwater-hydrology.html
Flinders University,Higher Education,24 months,English,http://www.mastersportal.eu/studies/110425/higher-education.html
Flinders University,Information Technology,24 months,English,http://www.mastersportal.eu/studies/109805/information-technology.html
Flinders University,Information Technology,24 months,English,http://www.mastersportal.eu/studies/61499/information-technology.html
Flinders University,Information Technology,24 months,English,http://www.mastersportal.eu/studies/109805/information-technology.html
Flinders University,Information Technology,24 months,English,http://www.mastersportal.eu/studies/61499/information-technology.html
Flinders University,International Baccalaureate,18 months,English,http://www.mastersportal.eu/studies/109490/international-baccalaureate.html
Flinders University,International Business,24 months,English,http://www.mastersportal.eu/studies/61455/business.html
Flinders University,International Development,24 months,English,http://www.mastersportal.eu/studies/61469/international-development.html
Flinders University,International Development,24 months,English,http://www.mastersportal.eu/studies/109821/international-development.html
Flinders University,International Development,24 months,English,http://www.mastersportal.eu/studies/61469/international-development.html
Flinders University,International Development,24 months,English,http://www.mastersportal.eu/studies/109821/international-development.html
Flinders University,International Law and International Relations,18 months,English,http://www.mastersportal.eu/studies/109843/international-law-and-international-relations.html
Flinders University,International Relations,24 months,English,http://www.mastersportal.eu/studies/109826/international-relations.html
Flinders University,International Relations,24 months,English,http://www.mastersportal.eu/studies/61467/international-relations.html
Flinders University,International Relations,24 months,English,http://www.mastersportal.eu/studies/109826/international-relations.html
Flinders University,International Relations,24 months,English,http://www.mastersportal.eu/studies/61467/international-relations.html
Flinders University,Language Studies,24 months,English,http://www.mastersportal.eu/studies/109834/language-studies.html
Flinders University,Language Teaching,12 months,English,http://www.mastersportal.eu/studies/109837/language-teaching.html
Flinders University,Leadership and Management,18 months,English,http://www.mastersportal.eu/studies/109495/leadership-and-management.html
Flinders University,Loss,6 months,English,http://www.mastersportal.eu/studies/109850/loss-grief-and-trauma-counselling.html
Flinders University,Maritime Archaeology,24 months,English,http://www.mastersportal.eu/studies/109853/maritime-archaeology.html
Flinders University,Master of Business Administration,18 months,English,http://www.mastersportal.eu/studies/61438/master-of-business-administration.html
Flinders University,Master of Business Administration - Finance,18 months,English,http://www.mastersportal.eu/studies/61453/master-of-business-administration-in-finance.html
Flinders University,Mathematics,24 months,English,http://www.mastersportal.eu/studies/109857/mathematics.html
Flinders University,Midwifery,18 months,English,http://www.mastersportal.eu/studies/109867/midwifery.html
Flinders University,Nanotechnology,24 months,English,http://www.mastersportal.eu/studies/109871/nanotechnology.html
Flinders University,Nursing,18 months,English,http://www.mastersportal.eu/studies/109878/nursing.html
Flinders University,Nursing - Aged Care,18 months,English,http://www.mastersportal.eu/studies/108609/nursing-aged-care.html
